X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,season,rain_present,fire_weather_score,dryness_index,wind_effect,fuel_moisture_deficit,month_num,month_sin,month_cos,day_num,day_sin,day_cos,location_cluster
3,4,sep,fri,92.1,99.0,745.3,9.6,17.4,57,4.5,0.0,0.0,Autumn,0,946.0,0.3,78.3,1.706896551724138,9,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,3
5,4,sep,fri,92.1,99.0,745.3,9.6,12.8,64,3.6,0.0,1.64,Autumn,0,946.0,0.19692307692307692,46.080000000000005,1.523076923076923,9,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,3
5,4,sep,fri,92.1,99.0,745.3,9.6,10.1,75,3.6,0.0,3.71,Autumn,0,946.0,0.13289473684210526,36.36,1.3026315789473684,9,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,3
4,4,sep,fri,92.1,99.0,745.3,9.6,15.4,53,6.3,0.0,7.31,Autumn,0,946.0,0.2851851851851852,97.02,1.8333333333333333,9,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,3
7,4,sep,fri,92.1,99.0,745.3,9.6,20.6,43,3.6,0.0,2.03,Autumn,0,946.0,0.4681818181818182,74.16000000000001,2.25,9,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,2
7,4,sep,fri,92.1,99.0,745.3,9.6,19.8,47,2.7,0.0,1.72,Autumn,0,946.0,0.41250000000000003,53.46000000000001,2.0625,9,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,2
7,4,sep,fri,92.1,99.0,745.3,9.6,18.7,50,2.2,0.0,5.97,Autumn,0,946.0,0.36666666666666664,41.14,1.9411764705882353,9,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,2
4,4,sep,fri,92.1,99.0,745.3,9.6,20.8,35,4.9,0.0,13.06,Autumn,0,946.0,0.5777777777777778,101.92000000000002,2.75,9,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,3
4,4,sep,fri,92.1,99.0,745.3,9.6,20.8,35,4.9,0.0,1.26,Autumn,0,946.0,0.5777777777777778,101.92000000000002,2.75,9,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,3
6,3,sep,fri,92.5,122.0,789.7,10.2,15.9,55,3.6,0.0,0.0,Autumn,0,1014.4000000000001,0.2839285714285714,57.24,2.1785714285714284,9,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,2
6,3,sep,fri,92.5,122.0,789.7,10.2,19.7,39,2.7,0.0,0.0,Autumn,0,1014.4000000000001,0.4925,53.190000000000005,3.05,9,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,2
1,4,sep,fri,92.5,122.0,789.7,10.2,21.1,39,2.2,0.0,8.12,Autumn,0,1014.4000000000001,0.5275000000000001,46.42000000000001,3.05,9,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,1
6,5,sep,fri,92.5,122.0,789.7,10.2,18.4,42,2.2,0.0,1.09,Autumn,0,1014.4000000000001,0.42790697674418604,40.48,2.8372093023255816,9,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,2
4,3,sep,fri,92.5,122.0,789.7,10.2,17.3,45,4.0,0.0,3.94,Autumn,0,1014.4000000000001,0.3760869565217391,69.2,2.652173913043478,9,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,3
7,4,sep,fri,88.2,55.2,732.3,11.6,15.2,64,3.1,0.0,0.52,Autumn,0,887.3,0.23384615384615384,47.12,0.8492307692307692,9,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,2
4,3,sep,tue,91.9,111.7,770.3,6.5,15.9,53,2.2,0.0,2.93,Autumn,0,980.4,0.29444444444444445,34.980000000000004,2.0685185185185184,9,-1.0,-1.8369701987210297e-16,2,0.9749279121818236,-0.22252093395631434,3
6,5,sep,tue,91.9,111.7,770.3,6.5,21.1,35,2.7,0.0,5.65,Autumn,0,980.4,0.5861111111111111,56.970000000000006,3.102777777777778,9,-1.0,-1.8369701987210297e-16,2,0.9749279121818236,-0.22252093395631434,2
6,5,sep,tue,91.9,111.7,770.3,6.5,19.6,45,3.1,0.0,20.03,Autumn,0,980.4,0.42608695652173917,60.760000000000005,2.4282608695652175,9,-1.0,-1.8369701987210297e-16,2,0.9749279121818236,-0.22252093395631434,2
4,5,sep,tue,91.1,132.3,812.1,12.5,15.9,38,5.4,0.0,1.75,Autumn,0,1048.0,0.4076923076923077,85.86000000000001,3.3923076923076927,9,-1.0,-1.8369701987210297e-16,2,0.9749279121818236,-0.22252093395631434,3
4,5,sep,tue,91.1,132.3,812.1,12.5,16.4,27,3.6,0.0,0.0,Autumn,0,1048.0,0.5857142857142856,59.04,4.7250000000000005,9,-1.0,-1.8369701987210297e-16,2,0.9749279121818236,-0.22252093395631434,3
6,5,sep,sat,91.2,94.3,744.4,8.4,16.8,47,4.9,0.0,12.64,Autumn,0,938.3,0.35000000000000003,82.32000000000001,1.9645833333333333,9,-1.0,-1.8369701987210297e-16,6,-0.7818314824680299,0.6234898018587334,2
4,5,sep,sun,91.0,276.3,825.1,7.1,13.8,77,7.6,0.0,0.0,Autumn,0,1199.5,0.17692307692307693,104.88,3.5423076923076926,9,-1.0,-1.8369701987210297e-16,7,-2.4492935982947064e-16,1.0,3
7,4,sep,sun,91.0,276.3,825.1,7.1,13.8,77,7.6,0.0,11.06,Autumn,0,1199.5,0.17692307692307693,104.88,3.5423076923076926,9,-1.0,-1.8369701987210297e-16,7,-2.4492935982947064e-16,1.0,2
3,4,jul,wed,91.9,133.6,520.5,8.0,14.2,58,4.0,0.0,0.0,Summer,0,754.0,0.2406779661016949,56.8,2.2644067796610168,7,-0.4999999999999997,-0.8660254037844388,3,0.43388373911755823,-0.900968867902419,3
4,5,aug,sun,92.0,203.2,664.5,8.1,10.4,75,0.9,0.0,0.0,Summer,0,967.8000000000001,0.1368421052631579,9.360000000000001,2.6736842105263157,8,-0.8660254037844385,-0.5000000000000004,7,-2.4492935982947064e-16,1.0,3
5,4,aug,thu,94.8,222.4,698.6,13.9,20.3,42,2.7,0.0,0.0,Summer,0,1029.7,0.472093023255814,54.81,5.172093023255814,8,-0.8660254037844385,-0.5000000000000004,4,-0.433883739117558,-0.9009688679024191,3
6,5,sep,fri,90.3,290.0,855.3,7.4,10.3,78,4.0,0.0,18.3,Autumn,0,1243.0,0.13037974683544304,41.2,3.670886075949367,9,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,2
6,5,sep,sat,91.2,94.3,744.4,8.4,15.4,57,4.9,0.0,39.35,Autumn,0,938.3,0.2655172413793104,75.46000000000001,1.6258620689655172,9,-1.0,-1.8369701987210297e-16,6,-0.7818314824680299,0.6234898018587334,2
8,6,aug,mon,92.1,207.0,672.6,8.2,21.1,54,2.2,0.0,0.0,Summer,0,979.9000000000001,0.38363636363636366,46.42000000000001,3.7636363636363637,8,-0.8660254037844385,-0.5000000000000004,1,0.7818314824680298,0.6234898018587336,0
2,2,aug,sat,93.7,231.1,715.1,8.4,21.9,42,2.2,0.0,174.63,Summer,0,1048.3000000000002,0.5093023255813953,48.18,5.374418604651162,8,-0.8660254037844385,-0.5000000000000004,6,-0.7818314824680299,0.6234898018587334,1
6,5,mar,thu,90.9,18.9,30.6,8.0,8.7,51,5.8,0.0,0.0,Spring,0,148.4,0.1673076923076923,50.459999999999994,0.36346153846153845,3,1.0,6.123233995736766e-17,4,-0.433883739117558,-0.9009688679024191,2
4,5,jan,sun,18.7,1.1,171.4,0.0,5.2,100,0.9,0.0,0.0,Winter,0,191.20000000000002,0.05148514851485149,4.680000000000001,0.010891089108910892,1,0.49999999999999994,0.8660254037844387,7,-2.4492935982947064e-16,1.0,3
5,4,jul,wed,93.7,101.3,458.8,11.9,19.3,39,7.2,0.0,7.73,Summer,0,665.6999999999999,0.48250000000000004,138.96,2.5324999999999998,7,-0.4999999999999997,-0.8660254037844388,3,0.43388373911755823,-0.900968867902419,3
8,6,aug,thu,90.7,194.1,643.0,6.8,16.2,63,2.7,0.0,16.33,Summer,0,934.5999999999999,0.253125,43.74,3.0328125,8,-0.8660254037844385,-0.5000000000000004,4,-0.433883739117558,-0.9009688679024191,0
8,6,aug,wed,95.2,217.7,690.0,18.0,28.2,29,1.8,0.0,5.86,Summer,0,1020.9,0.94,50.76,7.256666666666666,8,-0.8660254037844385,-0.5000000000000004,3,0.43388373911755823,-0.900968867902419,0
9,6,aug,thu,91.6,248.4,753.8,6.3,20.5,58,2.7,0.0,42.87,Summer,0,1100.1,0.3474576271186441,55.35,4.2101694915254235,8,-0.8660254037844385,-0.5000000000000004,4,-0.433883739117558,-0.9009688679024191,0
8,4,aug,sat,91.6,273.8,819.1,7.7,21.3,44,4.5,0.0,12.18,Summer,0,1192.2,0.47333333333333333,95.85000000000001,6.084444444444444,8,-0.8660254037844385,-0.5000000000000004,6,-0.7818314824680299,0.6234898018587334,2
2,4,aug,sun,91.6,181.3,613.0,7.6,20.9,50,2.2,0.0,16.0,Summer,0,893.5,0.40980392156862744,45.980000000000004,3.554901960784314,8,-0.8660254037844385,-0.5000000000000004,7,-2.4492935982947064e-16,1.0,1
3,4,sep,sun,90.5,96.7,750.5,11.4,20.6,55,5.4,0.0,24.59,Autumn,0,949.1,0.3678571428571429,111.24000000000001,1.7267857142857144,9,-1.0,-1.8369701987210297e-16,7,-2.4492935982947064e-16,1.0,3
5,5,mar,thu,90.9,18.9,30.6,8.0,11.6,48,5.4,0.0,0.0,Spring,0,148.4,0.236734693877551,62.64,0.3857142857142857,3,1.0,6.123233995736766e-17,4,-0.433883739117558,-0.9009688679024191,3
6,4,aug,fri,94.8,227.0,706.7,12.0,23.3,34,3.1,0.0,28.74,Summer,0,1040.5,0.6657142857142857,72.23,6.485714285714286,8,-0.8660254037844385,-0.5000000000000004,5,-0.9749279121818236,-0.2225209339563146,2
7,4,aug,fri,94.8,227.0,706.7,12.0,23.3,34,3.1,0.0,0.0,Summer,0,1040.5,0.6657142857142857,72.23,6.485714285714286,8,-0.8660254037844385,-0.5000000000000004,5,-0.9749279121818236,-0.2225209339563146,2
7,4,feb,mon,84.7,9.5,58.3,4.1,7.5,71,6.3,0.0,9.96,Winter,0,156.6,0.10416666666666667,47.25,0.13194444444444445,2,0.8660254037844386,0.5000000000000001,1,0.7818314824680298,0.6234898018587336,2
8,6,sep,fri,91.1,91.3,738.1,7.2,20.7,46,2.7,0.0,30.18,Autumn,0,927.7,0.4404255319148936,55.89,1.9425531914893617,9,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,0
1,3,sep,sun,91.0,276.3,825.1,7.1,21.9,43,4.0,0.0,70.76,Autumn,0,1199.5,0.4977272727272727,87.6,6.279545454545455,9,-1.0,-1.8369701987210297e-16,7,-2.4492935982947064e-16,1.0,1
2,4,mar,tue,93.4,15.0,25.6,11.4,15.2,19,7.6,0.0,0.0,Spring,0,145.4,0.76,115.52,0.75,3,1.0,6.123233995736766e-17,2,0.9749279121818236,-0.22252093395631434,1
6,5,feb,mon,84.1,4.6,46.7,2.2,5.3,68,1.8,0.0,0.0,Winter,0,137.59999999999997,0.07681159420289854,9.54,0.06666666666666667,2,0.8660254037844386,0.5000000000000001,1,0.7818314824680298,0.6234898018587336,2
4,5,feb,sun,85.0,9.0,56.9,3.5,10.1,62,1.8,0.0,51.78,Winter,0,154.4,0.1603174603174603,18.18,0.14285714285714285,2,0.8660254037844386,0.5000000000000001,7,-2.4492935982947064e-16,1.0,3
4,3,sep,sun,90.5,96.7,750.5,11.4,20.4,55,4.9,0.0,3.64,Autumn,0,949.1,0.36428571428571427,99.96,1.7267857142857144,9,-1.0,-1.8369701987210297e-16,7,-2.4492935982947064e-16,1.0,3
5,6,aug,sun,91.6,181.3,613.0,7.6,24.3,33,3.6,0.0,3.63,Summer,0,893.5,0.7147058823529412,87.48,5.332352941176471,8,-0.8660254037844385,-0.5000000000000004,7,-2.4492935982947064e-16,1.0,3
1,2,aug,sat,93.7,231.1,715.1,8.4,25.9,32,3.1,0.0,0.0,Summer,0,1048.3000000000002,0.7848484848484848,80.28999999999999,7.003030303030303,8,-0.8660254037844385,-0.5000000000000004,6,-0.7818314824680299,0.6234898018587334,1
9,5,jun,wed,93.3,49.5,297.7,14.0,28.0,34,4.5,0.0,0.0,Summer,0,454.5,0.8,126.0,1.4142857142857144,6,1.2246467991473532e-16,-1.0,3,0.43388373911755823,-0.900968867902419,0
9,5,jun,wed,93.3,49.5,297.7,14.0,28.0,34,4.5,0.0,8.16,Summer,0,454.5,0.8,126.0,1.4142857142857144,6,1.2246467991473532e-16,-1.0,3,0.43388373911755823,-0.900968867902419,0
3,4,sep,thu,91.1,88.2,731.7,8.3,22.8,46,4.0,0.0,4.95,Autumn,0,919.3,0.48510638297872344,91.2,1.8765957446808512,9,-1.0,-1.8369701987210297e-16,4,-0.433883739117558,-0.9009688679024191,3
9,9,aug,fri,94.8,227.0,706.7,12.0,25.0,36,4.0,0.0,0.0,Summer,0,1040.5,0.6756756756756757,100.0,6.135135135135135,8,-0.8660254037844385,-0.5000000000000004,5,-0.9749279121818236,-0.2225209339563146,0
8,6,aug,thu,90.7,194.1,643.0,6.8,21.3,41,3.6,0.0,0.0,Summer,0,934.5999999999999,0.5071428571428571,76.68,4.621428571428571,8,-0.8660254037844385,-0.5000000000000004,4,-0.433883739117558,-0.9009688679024191,0
2,4,sep,wed,87.9,84.8,725.1,3.7,21.8,34,2.2,0.0,6.04,Autumn,0,901.5,0.6228571428571429,47.96000000000001,2.4228571428571426,9,-1.0,-1.8369701987210297e-16,3,0.43388373911755823,-0.900968867902419,1
2,2,aug,tue,94.6,212.1,680.9,9.5,27.9,27,2.2,0.0,0.0,Summer,0,997.0999999999999,0.9964285714285713,61.38,7.575,8,-0.8660254037844385,-0.5000000000000004,2,0.9749279121818236,-0.22252093395631434,1
6,5,sep,sat,87.1,291.3,860.6,4.0,17.0,67,4.9,0.0,3.95,Autumn,0,1243.0,0.25,83.30000000000001,4.283823529411765,9,-1.0,-1.8369701987210297e-16,6,-0.7818314824680299,0.6234898018587334,2
4,5,feb,sat,84.7,8.2,55.0,2.9,14.2,46,4.0,0.0,0.0,Winter,0,150.8,0.3021276595744681,56.8,0.17446808510638295,2,0.8660254037844386,0.5000000000000001,6,-0.7818314824680299,0.6234898018587334,3
4,3,sep,fri,90.3,290.0,855.3,7.4,19.9,44,3.1,0.0,7.8,Autumn,0,1243.0,0.4422222222222222,61.69,6.444444444444445,9,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,3
1,4,jul,tue,92.3,96.2,450.2,12.1,23.4,31,5.4,0.0,0.0,Summer,0,650.8000000000001,0.73125,126.36,3.00625,7,-0.4999999999999997,-0.8660254037844388,2,0.9749279121818236,-0.22252093395631434,1
6,3,feb,fri,84.1,7.3,52.8,2.7,14.7,42,2.7,0.0,0.0,Winter,0,146.89999999999998,0.34186046511627904,39.69,0.1697674418604651,2,0.8660254037844386,0.5000000000000001,5,-0.9749279121818236,-0.2225209339563146,2
7,4,feb,fri,84.6,3.2,43.6,3.3,8.2,53,9.4,0.0,4.62,Winter,0,134.70000000000002,0.15185185185185185,77.08,0.05925925925925926,2,0.8660254037844386,0.5000000000000001,5,-0.9749279121818236,-0.2225209339563146,2
9,4,jul,mon,92.3,92.1,442.1,9.8,22.8,27,4.5,0.0,1.63,Summer,0,636.3,0.8142857142857143,102.60000000000001,3.289285714285714,7,-0.4999999999999997,-0.8660254037844388,1,0.7818314824680298,0.6234898018587336,0
7,5,aug,sat,93.7,231.1,715.1,8.4,26.4,33,3.6,0.0,0.0,Summer,0,1048.3000000000002,0.776470588235294,95.03999999999999,6.797058823529412,8,-0.8660254037844385,-0.5000000000000004,6,-0.7818314824680299,0.6234898018587334,2
5,4,aug,sun,93.6,235.1,723.1,10.1,24.1,50,4.0,0.0,0.0,Summer,0,1061.8999999999999,0.4725490196078432,96.4,4.609803921568627,8,-0.8660254037844385,-0.5000000000000004,7,-2.4492935982947064e-16,1.0,3
8,6,aug,thu,94.8,222.4,698.6,13.9,27.5,27,4.9,0.0,746.28,Summer,0,1029.7,0.9821428571428571,134.75,7.942857142857143,8,-0.8660254037844385,-0.5000000000000004,4,-0.433883739117558,-0.9009688679024191,0
6,3,jul,tue,92.7,164.1,575.8,8.9,26.3,39,3.1,0.0,7.02,Summer,0,841.4999999999999,0.6575,81.53,4.1025,7,-0.4999999999999997,-0.8660254037844388,2,0.9749279121818236,-0.22252093395631434,2
6,5,mar,wed,93.4,17.3,28.3,9.9,13.8,24,5.8,0.0,0.0,Spring,0,148.9,0.552,80.04,0.6920000000000001,3,1.0,6.123233995736766e-17,3,0.43388373911755823,-0.900968867902419,2
2,4,aug,sun,92.0,203.2,664.5,8.1,24.9,42,5.4,0.0,2.44,Summer,0,967.8000000000001,0.5790697674418605,134.46,4.725581395348837,8,-0.8660254037844385,-0.5000000000000004,7,-2.4492935982947064e-16,1.0,1
2,5,aug,sun,91.6,181.3,613.0,7.6,24.8,36,4.0,0.0,3.05,Summer,0,893.5,0.6702702702702703,99.2,4.9,8,-0.8660254037844385,-0.5000000000000004,7,-2.4492935982947064e-16,1.0,1
8,8,aug,wed,91.7,191.4,635.9,7.8,26.2,36,4.5,0.0,185.76,Summer,0,926.8,0.7081081081081081,117.89999999999999,5.172972972972973,8,-0.8660254037844385,-0.5000000000000004,3,0.43388373911755823,-0.900968867902419,0
2,4,aug,wed,95.2,217.7,690.0,18.0,30.8,19,4.5,0.0,0.0,Summer,0,1020.9,1.54,138.6,10.885,8,-0.8660254037844385,-0.5000000000000004,3,0.43388373911755823,-0.900968867902419,1
8,6,jul,sun,88.9,263.1,795.9,5.2,29.3,27,3.6,0.0,6.3,Summer,0,1153.1000000000001,1.0464285714285715,105.48,9.396428571428572,7,-0.4999999999999997,-0.8660254037844388,7,-2.4492935982947064e-16,1.0,0
1,3,sep,sat,91.2,94.3,744.4,8.4,22.3,48,4.0,0.0,0.72,Autumn,0,938.3,0.45510204081632655,89.2,1.9244897959183673,9,-1.0,-1.8369701987210297e-16,6,-0.7818314824680299,0.6234898018587334,1
8,6,aug,sat,93.7,231.1,715.1,8.4,26.9,31,3.6,0.0,4.96,Summer,0,1048.3000000000002,0.840625,96.84,7.221875,8,-0.8660254037844385,-0.5000000000000004,6,-0.7818314824680299,0.6234898018587334,0
2,2,aug,thu,91.6,248.4,753.8,6.3,20.4,56,2.2,0.0,0.0,Summer,0,1100.1,0.35789473684210527,44.88,4.3578947368421055,8,-0.8660254037844385,-0.5000000000000004,4,-0.433883739117558,-0.9009688679024191,1
8,6,aug,thu,91.6,248.4,753.8,6.3,20.4,56,2.2,0.0,0.0,Summer,0,1100.1,0.35789473684210527,44.88,4.3578947368421055,8,-0.8660254037844385,-0.5000000000000004,4,-0.433883739117558,-0.9009688679024191,0
2,4,aug,mon,92.1,207.0,672.6,8.2,27.9,33,2.2,0.0,2.35,Summer,0,979.9000000000001,0.8205882352941176,61.38,6.088235294117647,8,-0.8660254037844385,-0.5000000000000004,1,0.7818314824680298,0.6234898018587336,1
1,3,aug,thu,94.8,222.4,698.6,13.9,26.2,34,5.8,0.0,0.0,Summer,0,1029.7,0.7485714285714286,151.95999999999998,6.354285714285714,8,-0.8660254037844385,-0.5000000000000004,4,-0.433883739117558,-0.9009688679024191,1
3,4,aug,sun,91.6,181.3,613.0,7.6,24.6,44,4.0,0.0,3.2,Summer,0,893.5,0.5466666666666667,98.4,4.028888888888889,8,-0.8660254037844385,-0.5000000000000004,7,-2.4492935982947064e-16,1.0,3
7,4,sep,thu,89.7,287.2,849.3,6.8,19.4,45,3.6,0.0,0.0,Autumn,0,1232.9999999999998,0.42173913043478256,69.84,6.243478260869565,9,-1.0,-1.8369701987210297e-16,4,-0.433883739117558,-0.9009688679024191,2
1,3,aug,sat,92.1,178.0,605.3,9.6,23.3,40,4.0,0.0,6.36,Summer,0,885.0,0.5682926829268293,93.2,4.341463414634147,8,-0.8660254037844385,-0.5000000000000004,6,-0.7818314824680299,0.6234898018587334,1
8,6,aug,thu,94.8,222.4,698.6,13.9,23.9,38,6.7,0.0,0.0,Summer,0,1029.7,0.6128205128205128,160.13,5.702564102564103,8,-0.8660254037844385,-0.5000000000000004,4,-0.433883739117558,-0.9009688679024191,0
2,4,aug,sun,93.6,235.1,723.1,10.1,20.9,66,4.9,0.0,15.34,Summer,0,1061.8999999999999,0.3119402985074627,102.41,3.508955223880597,8,-0.8660254037844385,-0.5000000000000004,7,-2.4492935982947064e-16,1.0,1
1,4,aug,fri,90.6,269.8,811.2,5.5,22.2,45,3.6,0.0,0.0,Summer,0,1177.1,0.4826086956521739,79.92,5.865217391304348,8,-0.8660254037844385,-0.5000000000000004,5,-0.9749279121818236,-0.2225209339563146,1
2,5,jul,sat,90.8,84.7,376.6,5.6,23.8,51,1.8,0.0,0.0,Summer,0,557.7,0.45769230769230773,42.84,1.6288461538461538,7,-0.4999999999999997,-0.8660254037844388,6,-0.7818314824680299,0.6234898018587334,1
8,6,aug,mon,92.1,207.0,672.6,8.2,26.8,35,1.3,0.0,0.54,Summer,0,979.9000000000001,0.7444444444444445,34.84,5.75,8,-0.8660254037844385,-0.5000000000000004,1,0.7818314824680298,0.6234898018587336,0
8,6,aug,sat,89.4,253.6,768.4,9.7,14.2,73,2.7,0.0,0.0,Summer,0,1121.1000000000001,0.19189189189189187,38.34,3.427027027027027,8,-0.8660254037844385,-0.5000000000000004,6,-0.7818314824680299,0.6234898018587334,0
2,5,aug,sat,93.7,231.1,715.1,8.4,23.6,53,4.0,0.0,6.43,Summer,0,1048.3000000000002,0.43703703703703706,94.4,4.279629629629629,8,-0.8660254037844385,-0.5000000000000004,6,-0.7818314824680299,0.6234898018587334,1
1,3,sep,fri,91.1,91.3,738.1,7.2,19.1,46,2.2,0.0,0.33,Autumn,0,927.7,0.4063829787234043,42.02,1.9425531914893617,9,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,1
5,4,sep,fri,90.3,290.0,855.3,7.4,16.2,58,3.6,0.0,0.0,Autumn,0,1243.0,0.2745762711864407,58.32,4.915254237288136,9,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,3
8,6,aug,mon,92.1,207.0,672.6,8.2,25.5,29,1.8,0.0,1.23,Summer,0,979.9000000000001,0.85,45.9,6.9,8,-0.8660254037844385,-0.5000000000000004,1,0.7818314824680298,0.6234898018587336,0
6,5,apr,mon,87.9,24.9,41.6,3.7,10.9,64,3.1,0.0,3.35,Spring,0,158.1,0.1676923076923077,33.79,0.38307692307692304,4,0.8660254037844387,-0.4999999999999998,1,0.7818314824680298,0.6234898018587336,2
1,2,jul,fri,90.7,80.9,368.3,16.8,14.8,78,8.0,0.0,0.0,Summer,0,556.7,0.18734177215189873,118.4,1.0240506329113925,7,-0.4999999999999997,-0.8660254037844388,5,-0.9749279121818236,-0.2225209339563146,1
2,5,sep,fri,90.3,290.0,855.3,7.4,16.2,58,3.6,0.0,9.96,Autumn,0,1243.0,0.2745762711864407,58.32,4.915254237288136,9,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,1
5,5,aug,sun,94.0,47.9,100.7,10.7,17.3,80,4.5,0.0,0.0,Summer,0,253.3,0.21358024691358027,77.85000000000001,0.591358024691358,8,-0.8660254037844385,-0.5000000000000004,7,-2.4492935982947064e-16,1.0,3
6,5,aug,sun,92.0,203.2,664.5,8.1,19.1,70,2.2,0.0,0.0,Summer,0,967.8000000000001,0.2690140845070423,42.02,2.8619718309859152,8,-0.8660254037844385,-0.5000000000000004,7,-2.4492935982947064e-16,1.0,2
3,4,mar,wed,93.4,17.3,28.3,9.9,8.9,35,8.0,0.0,0.0,Spring,0,148.9,0.24722222222222223,71.2,0.48055555555555557,3,1.0,6.123233995736766e-17,3,0.43388373911755823,-0.900968867902419,3
7,4,sep,wed,89.7,284.9,844.0,10.1,10.5,77,4.0,0.0,0.0,Autumn,0,1228.6999999999998,0.1346153846153846,42.0,3.6525641025641025,9,-1.0,-1.8369701987210297e-16,3,0.43388373911755823,-0.900968867902419,2
7,4,aug,sun,91.6,181.3,613.0,7.6,19.3,61,4.9,0.0,0.0,Summer,0,893.5,0.31129032258064515,94.57000000000001,2.924193548387097,8,-0.8660254037844385,-0.5000000000000004,7,-2.4492935982947064e-16,1.0,2
4,5,aug,wed,95.2,217.7,690.0,18.0,23.4,49,5.4,0.0,6.43,Summer,0,1020.9,0.46799999999999997,126.36,4.354,8,-0.8660254037844385,-0.5000000000000004,3,0.43388373911755823,-0.900968867902419,3
1,4,aug,fri,90.5,196.8,649.9,16.3,11.8,88,4.9,0.0,9.71,Summer,0,953.5,0.13258426966292136,57.82000000000001,2.2112359550561798,8,-0.8660254037844385,-0.5000000000000004,5,-0.9749279121818236,-0.2225209339563146,1
7,4,aug,mon,91.5,238.2,730.6,7.5,17.7,65,4.0,0.0,0.0,Summer,0,1067.8,0.2681818181818182,70.8,3.609090909090909,8,-0.8660254037844385,-0.5000000000000004,1,0.7818314824680298,0.6234898018587336,2
4,5,aug,thu,89.4,266.2,803.3,5.6,17.4,54,3.1,0.0,0.0,Summer,0,1164.5,0.31636363636363635,53.94,4.84,8,-0.8660254037844385,-0.5000000000000004,4,-0.433883739117558,-0.9009688679024191,3
3,4,aug,thu,91.6,248.4,753.8,6.3,16.8,56,3.1,0.0,0.0,Summer,0,1100.1,0.2947368421052632,52.080000000000005,4.3578947368421055,8,-0.8660254037844385,-0.5000000000000004,4,-0.433883739117558,-0.9009688679024191,3
3,4,jul,mon,94.6,160.0,567.2,16.7,17.9,48,2.7,0.0,0.0,Summer,0,838.5000000000001,0.3653061224489796,48.33,3.2653061224489797,7,-0.4999999999999997,-0.8660254037844388,1,0.7818314824680298,0.6234898018587336,3
2,4,aug,thu,91.6,248.4,753.8,6.3,16.6,59,2.7,0.0,0.0,Summer,0,1100.1,0.27666666666666667,44.82000000000001,4.14,8,-0.8660254037844385,-0.5000000000000004,4,-0.433883739117558,-0.9009688679024191,1
1,4,aug,wed,91.7,191.4,635.9,7.8,19.9,50,4.0,0.0,82.75,Summer,0,926.8,0.3901960784313725,79.6,3.7529411764705882,8,-0.8660254037844385,-0.5000000000000004,3,0.43388373911755823,-0.900968867902419,1
8,6,aug,sat,93.7,231.1,715.1,8.4,18.9,64,4.9,0.0,3.32,Summer,0,1048.3000000000002,0.2907692307692307,92.61,3.5553846153846154,8,-0.8660254037844385,-0.5000000000000004,6,-0.7818314824680299,0.6234898018587334,0
7,4,aug,sat,91.6,273.8,819.1,7.7,15.5,72,8.0,0.0,1.94,Summer,0,1192.2,0.21232876712328766,124.0,3.7506849315068496,8,-0.8660254037844385,-0.5000000000000004,6,-0.7818314824680299,0.6234898018587334,2
2,5,aug,sat,93.7,231.1,715.1,8.4,18.9,64,4.9,0.0,0.0,Summer,0,1048.3000000000002,0.2907692307692307,92.61,3.5553846153846154,8,-0.8660254037844385,-0.5000000000000004,6,-0.7818314824680299,0.6234898018587334,1
8,6,aug,sat,93.7,231.1,715.1,8.4,18.9,64,4.9,0.0,0.0,Summer,0,1048.3000000000002,0.2907692307692307,92.61,3.5553846153846154,8,-0.8660254037844385,-0.5000000000000004,6,-0.7818314824680299,0.6234898018587334,0
